AeroDyn airfoil file Created with QBlade v0.963 64bit on 12.04.2020 at 11:18:35 Compatible with AeroDyn v13.0.
Polar "T1_Re0.100_M0.00_N9.0 360 M" on Foil "T1_Re0.100_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
50.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-4.40          Angle of attack for zero Cn for linear Cn curve (deg)
6.28985        Cn slope for zero lift for linear Cn curve (1/rad)
0.5939         Cn at stall value for positive angle of attack for linear Cn curve
-0.8095        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0120         Minimum CD value
   -111.00    0.1790    1.4566
   -110.00    0.1676    1.4753
   -109.00    0.1562    1.4932
   -108.00    0.1450    1.5102
   -107.00    0.1338    1.5265
   -106.00    0.1227    1.5420
   -105.00    0.1117    1.5566
   -104.00    0.1009    1.5703
   -103.00    0.0901    1.5832
   -102.00    0.0794    1.5952
   -101.00    0.0688    1.6063
   -100.00    0.0583    1.6164
    -99.00    0.0479    1.6256
    -98.00    0.0376    1.6339
    -97.00    0.0274    1.6413
    -96.00    0.0172    1.6476
    -95.00    0.0072    1.6530
    -94.00   -0.0028    1.6574
    -93.00   -0.0127    1.6609
    -92.00   -0.0226    1.6634
    -91.00   -0.0324    1.6648
    -90.00   -0.0422    1.6653
    -89.00   -0.0519    1.6648
    -88.00   -0.0616    1.6634
    -87.00   -0.0712    1.6609
    -86.00   -0.0808    1.6574
    -85.00   -0.0904    1.6530
    -84.00   -0.1000    1.6476
    -83.00   -0.1096    1.6412
    -82.00   -0.1191    1.6339
    -81.00   -0.1287    1.6256
    -80.00   -0.1382    1.6164
    -79.00   -0.1478    1.6062
    -78.00   -0.1573    1.5952
    -77.00   -0.1669    1.5832
    -76.00   -0.1764    1.5703
    -75.00   -0.1860    1.5565
    -74.00   -0.1955    1.5419
    -73.00   -0.2050    1.5265
    -72.00   -0.2146    1.5102
    -71.00   -0.2241    1.4931
    -70.00   -0.2336    1.4752
    -69.00   -0.2430    1.4565
    -68.00   -0.2524    1.4371
    -67.00   -0.2618    1.4170
    -66.00   -0.2711    1.3962
    -65.00   -0.2804    1.3747
    -64.00   -0.2895    1.3525
    -63.00   -0.2986    1.3298
    -62.00   -0.3075    1.3064
    -61.00   -0.3164    1.2824
    -60.00   -0.3250    1.2580
    -59.00   -0.3336    1.2330
    -58.00   -0.3419    1.2075
    -57.00   -0.3501    1.1815
    -56.00   -0.3580    1.1552
    -55.00   -0.3658    1.1284
    -54.00   -0.3732    1.1013
    -53.00   -0.3804    1.0738
    -52.00   -0.3873    1.0461
    -51.00   -0.3939    1.0181
    -50.00   -0.4002    0.9898
    -49.00   -0.4061    0.9614
    -48.00   -0.4116    0.9328
    -47.00   -0.4167    0.9040
    -46.00   -0.4214    0.8752
    -45.00   -0.4256    0.8463
    -44.00   -0.4294    0.8174
    -43.00   -0.4327    0.7884
    -42.00   -0.4355    0.7596
    -41.00   -0.4378    0.7308
    -40.00   -0.4395    0.7021
    -39.00   -0.4407    0.6735
    -38.00   -0.4413    0.6451
    -37.00   -0.4414    0.6169
    -36.00   -0.4409    0.5890
    -35.00   -0.4397    0.5613
    -34.00   -0.4381    0.5340
    -33.00   -0.4358    0.5069
    -32.00   -0.4330    0.4803
    -31.00   -0.4298    0.4540
    -30.00   -0.4260    0.4281
    -29.00   -0.4219    0.4026
    -28.00   -0.4175    0.3776
    -27.00   -0.4131    0.3531
    -26.00   -0.4088    0.3289
    -25.00   -0.4050    0.3053
    -24.00   -0.4022    0.2820
    -23.00   -0.4011    0.2590
    -22.00   -0.4030    0.2363
    -21.00   -0.4096    0.2136
    -20.00   -0.4237    0.1907
    -19.00   -0.4495    0.1671
    -18.00   -0.4932    0.1423
    -17.00   -0.5620    0.1156
    -16.00   -0.6599    0.0869
    -15.00   -0.7745    0.0581
    -14.00   -0.8647    0.0340
    -13.00   -0.8828    0.0295
    -12.00   -0.8246    0.0238
    -11.00   -0.7257    0.0227
    -10.00   -0.6163    0.0226
     -9.00   -0.5063    0.0225
     -8.00   -0.3963    0.0224
     -7.00   -0.2863    0.0224
     -6.00   -0.1763    0.0223
     -5.00   -0.0663    0.0223
     -4.00    0.0437    0.0222
     -3.00    0.1537    0.0222
     -2.00    0.2637    0.0221
     -1.00    0.3737    0.0221
      0.00    0.4837    0.0220
      1.00    0.5937    0.0221
      2.00    0.7031    0.0209
      3.50    0.8500    0.0201
      4.00    0.8976    0.0207
      4.50    0.9437    0.0214
      5.00    0.9884    0.0222
      5.50    1.0316    0.0230
      6.00    1.0730    0.0240
      6.50    1.1075    0.0255
      7.00    1.1392    0.0269
      7.50    1.1687    0.0284
      8.00    1.1951    0.0301
      8.50    1.2185    0.0320
      9.00    1.2378    0.0343
      9.50    1.2538    0.0370
     10.00    1.2681    0.0400
     10.50    1.2801    0.0433
     11.00    1.2882    0.0473
     11.50    1.2963    0.0515
     12.00    1.3022    0.0560
     12.50    1.3011    0.0619
     13.00    1.3055    0.0671
     13.50    1.3085    0.0726
     14.00    1.3046    0.0794
     14.50    1.2984    0.0870
     15.00    1.2881    0.0953
     15.50    1.2652    0.1065
     16.00    1.2360    0.1196
     16.50    1.1840    0.1396
     17.00    1.0807    0.1857
     17.50    1.0710    0.2006
     18.00    1.0682    0.2131
     18.50    1.0694    0.2242
     19.00    1.0724    0.2347
     19.50    1.0759    0.2450
     20.00    1.0796    0.2551
     21.00    1.1288    0.1963
     22.00    1.1227    0.2198
     23.00    1.1208    0.2440
     24.00    1.1227    0.2688
     25.00    1.1276    0.2943
     26.00    1.1350    0.3203
     27.00    1.1446    0.3469
     28.00    1.1558    0.3740
     29.00    1.1683    0.4016
     30.00    1.1818    0.4298
     31.00    1.1959    0.4584
     32.00    1.2105    0.4874
     33.00    1.2252    0.5169
     34.00    1.2399    0.5467
     35.00    1.2545    0.5769
     36.00    1.2687    0.6075
     37.00    1.2825    0.6383
     38.00    1.2957    0.6695
     39.00    1.3082    0.7008
     40.00    1.3199    0.7324
     41.00    1.3308    0.7642
     42.00    1.3407    0.7960
     43.00    1.3496    0.8280
     44.00    1.3574    0.8601
     45.00    1.3641    0.8922
     46.00    1.3695    0.9243
     47.00    1.3737    0.9564
     48.00    1.3767    0.9883
     49.00    1.3783    1.0202
     50.00    1.3785    1.0519
     51.00    1.3773    1.0834
     52.00    1.3747    1.1147
     53.00    1.3707    1.1458
     54.00    1.3652    1.1765
     55.00    1.3582    1.2069
     56.00    1.3497    1.2369
     57.00    1.3397    1.2665
     58.00    1.3281    1.2957
     59.00    1.3150    1.3244
     60.00    1.3005    1.3525
     61.00    1.2843    1.3801
     62.00    1.2667    1.4071
     63.00    1.2475    1.4335
     64.00    1.2268    1.4593
     65.00    1.2046    1.4844
     66.00    1.1809    1.5087
     67.00    1.1558    1.5323
     68.00    1.1292    1.5551
     69.00    1.1012    1.5772
     70.00    1.0718    1.5983
     71.00    1.0410    1.6187
     72.00    1.0089    1.6381
     73.00    0.9754    1.6567
     74.00    0.9407    1.6743
     75.00    0.9048    1.6910
     76.00    0.8677    1.7067
     77.00    0.8294    1.7214
     78.00    0.7900    1.7351
     79.00    0.7495    1.7477
     80.00    0.7081    1.7593
     81.00    0.6656    1.7699
     82.00    0.6223    1.7794
     83.00    0.5781    1.7878
     84.00    0.5331    1.7951
     85.00    0.4874    1.8013
     86.00    0.4410    1.8064
     87.00    0.3940    1.8104
     88.00    0.3464    1.8133
     89.00    0.2984    1.8150
     90.00    0.2499    1.8156
     91.00    0.2011    1.8151
     92.00    0.1520    1.8135
     93.00    0.1027    1.8107
     94.00    0.0532    1.8068
     95.00    0.0037    1.8018
     96.00   -0.0459    1.7957
     97.00   -0.0954    1.7884
     98.00   -0.1447    1.7801
     99.00   -0.1939    1.7707
    100.00   -0.2428    1.7603
    101.00   -0.2913    1.7488
    102.00   -0.3394    1.7362
    103.00   -0.3870    1.7226
    104.00   -0.4340    1.7080
    105.00   -0.4804    1.6924
    106.00   -0.5261    1.6759
    107.00   -0.5710    1.6584
    108.00   -0.6192    1.6399
    109.00   -0.6623    1.6206
    110.00   -0.7045    1.6004
    111.00   -0.7456    1.5793
    112.00   -0.7856    1.5575
    113.00   -0.8245    1.5348
    114.00   -0.8622    1.5113
    115.00   -0.8985    1.4871
    116.00   -0.9336    1.4622
    117.00   -0.9673    1.4366
    118.00   -0.9996    1.4104
    119.00   -1.0304    1.3836
    120.00   -1.0597    1.3561
    121.00   -1.0875    1.3282
    122.00   -1.1136    1.2997
    123.00   -1.1381    1.2708
    124.00   -1.1610    1.2414
    125.00   -1.1821    1.2116
    126.00   -1.2016    1.1815
    127.00   -1.2193    1.1510
    128.00   -1.2352    1.1202
    129.00   -1.2493    1.0892
    130.00   -1.2617    1.0580
    131.00   -1.2722    1.0266
    132.00   -1.2809    0.9951
    133.00   -1.2878    0.9635
    134.00   -1.2929    0.9318
    135.00   -1.2961    0.9001
    136.00   -1.2975    0.8685
    137.00   -1.2972    0.8369
    138.00   -1.2950    0.8054
    139.00   -1.2911    0.7741
    140.00   -1.2854    0.7429
    141.00   -1.2780    0.7119
    142.00   -1.2689    0.6812
    143.00   -1.2581    0.6508
    144.00   -1.2457    0.6207
    145.00   -1.2317    0.5910
    146.00   -1.2162    0.5617
    147.00   -1.1992    0.5328
    148.00   -1.1807    0.5044
    149.00   -1.1609    0.4765
    150.00   -1.1397    0.4492
    151.00   -1.1173    0.4224
    152.00   -1.0937    0.3962
    153.00   -1.0690    0.3707
    154.00   -1.0433    0.3458
    155.00   -1.0167    0.3216
    156.00   -0.9893    0.2981
    157.00   -0.9613    0.2754
    158.00   -0.9328    0.2534
    159.00   -0.9041    0.2323
    160.00   -0.8752    0.2120
    161.00   -0.8467    0.1925
    162.00   -0.8188    0.1739
    163.00   -0.7921    0.1562
    164.00   -0.7672    0.1394
    165.00   -0.7451    0.1235
    166.00   -0.7269    0.1086
    167.00   -0.7140    0.0947
    168.00   -0.7080    0.0817
    169.00   -0.7096    0.0697
    170.00   -0.7174    0.0587
    171.00   -0.7255    0.0487
    172.00   -0.7225    0.0398
    173.00   -0.6963    0.0319
    174.00   -0.6430    0.0250
    175.00   -0.5690    0.0192
    176.00   -0.4846    0.0145
    177.00   -0.3970    0.0108
    178.00   -0.3091    0.0081
    179.00   -0.2211    0.0065
    180.00   -0.1331    0.0060
